#id	idGo	name	namespace	definition
RF01636	0005730	nucleolus
RF01637	0006396	RNA processing
RF01637	0005730	nucleolus
RF01638	0006396	RNA processing
RF01638	0005730	nucleolus
RF01639	0006396	RNA processing
RF01639	0005730	nucleolus
RF01640	0006396	RNA processing
RF01640	0005730	nucleolus
RF01641	0006396	RNA processing
RF01641	0005730	nucleolus
RF01642	0006396	RNA processing
RF01642	0005730	nucleolus
RF01644	0006396	RNA processing
RF01644	0005730	nucleolus
RF01645	0006396	RNA processing
RF01645	0005730	nucleolus
RF01646	0006396	RNA processing
RF01646	0005730	nucleolus
RF01647	0006396	RNA processing
RF01647	0005730	nucleolus
RF01649	0006396	RNA processing
RF01649	0005730	nucleolus
RF01650	0006396	RNA processing
RF01650	0005730	nucleolus
RF01651	0006396	RNA processing
RF01651	0005730	nucleolus
RF01652	0006396	RNA processing
RF01652	0005730	nucleolus
RF01653	0006396	RNA processing
RF01653	0005730	nucleolus
RF01654	0006396	RNA processing
RF01654	0005730	nucleolus
RF01655	0006396	RNA processing
RF01655	0005730	nucleolus
RF01658	0006396	RNA processing
RF01658	0005730	nucleolus
RF01659	0006396	RNA processing
RF01659	0005730	nucleolus
RF01660	0006396	RNA processing
RF01660	0005730	nucleolus
RF01661	0006396	RNA processing
RF01661	0005730	nucleolus
RF01662	0006396	RNA processing
RF01662	0005730	nucleolus
RF01664	0006396	RNA processing
RF01664	0005730	nucleolus
RF01673	0009372	quorum sensing
RF01675	0045013	carbon catabolite repression of transcription
RF01766	0040040	thermosensory behavior
RF01767	0006446	regulation of translational initiation
RF01767	0004478	methionine adenosyltransferase activity
RF01794	0003729	mRNA binding
RF01795	0040040	thermosensory behavior
RF01797	0003729	mRNA binding
RF01807	0008380	RNA splicing
RF01809	0003729	mRNA binding
RF01831	0046653	tetrahydrofolate metabolic process
RF01832	0040040	thermosensory behavior
RF01845	0009877	nodulation
RF01846	0006396	RNA processing
RF01846	0005730	nucleolus
RF01847	0006396	RNA processing
RF01847	0005730	nucleolus
RF01848	0006396	RNA processing
RF01848	0005730	nucleolus
RF01849	0006401	RNA catabolic process
RF01850	0006401	RNA catabolic process
RF01851	0006401	RNA catabolic process
RF01852	0030533	triplet codon-amino acid adaptor activity
RF01854	0006617	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition
RF01854	0048501	signal recognition particle, plasma membrane targeting
RF01855	0006617	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition
RF01855	0005786	signal recognition particle, endoplasmic reticulum targeting
RF01855	0048501	signal recognition particle, plasma membrane targeting
RF01856	0006617	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition
RF01856	0005786	signal recognition particle, endoplasmic reticulum targeting
RF01856	0048501	signal recognition particle, plasma membrane targeting
RF01857	0006617	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition
RF01857	0005786	signal recognition particle, endoplasmic reticulum targeting
RF01857	0048501	signal recognition particle, plasma membrane targeting
RF01859	0006520	cellular amino acid metabolic process
RF01860	0006396	RNA processing
RF01860	0005730	nucleolus
RF01861	0006396	RNA processing
RF01861	0005730	nucleolus
RF01862	0006396	RNA processing
RF01862	0005730	nucleolus
RF01863	0006396	RNA processing
RF01863	0005730	nucleolus
RF01864	0006396	RNA processing
RF01864	0005730	nucleolus
RF01865	0010042	response to manganese ion
RF01866	0006396	RNA processing
RF01866	0005730	nucleolus
RF01871	2000147	positive regulation of cell motility
RF01872	0030308	negative regulation of cell growth
RF01874	0005634	nucleus
RF01874	0001708	cell fate specification
RF01875	0005634	nucleus
RF01875	0001708	cell fate specification
RF01876	0005634	nucleus
RF01876	0001708	cell fate specification
RF01877	0005634	nucleus
RF01877	0001708	cell fate specification
RF01880	0009048	dosage compensation by inactivation of X chromosome
RF01881	0009048	dosage compensation by inactivation of X chromosome
RF01882	0042478	regulation of eye photoreceptor cell development
RF01883	0042478	regulation of eye photoreceptor cell development
RF01885	0016607	nuclear speck
RF01885	0042981	regulation of apoptotic process
RF01886	0016607	nuclear speck
RF01886	0042981	regulation of apoptotic process
RF01887	0045893	positive regulation of transcription, DNA-templated
RF01887	0030900	forebrain development
RF01888	0045893	positive regulation of transcription, DNA-templated
RF01888	0030900	forebrain development
RF01889	0042981	regulation of apoptotic process
RF01890	0042981	regulation of apoptotic process
RF01891	0042478	regulation of eye photoreceptor cell development
RF01892	0042478	regulation of eye photoreceptor cell development
RF01895	0035068	micro-ribonucleoprotein complex
RF01895	0035195	gene silencing by miRNA
RF01896	0035068	micro-ribonucleoprotein complex
RF01896	0035195	gene silencing by miRNA
RF01897	0035068	micro-ribonucleoprotein complex
RF01897	0035195	gene silencing by miRNA
RF01898	0035068	micro-ribonucleoprotein complex
RF01898	0035195	gene silencing by miRNA
RF01899	0035068	micro-ribonucleoprotein complex
RF01899	0035195	gene silencing by miRNA
RF01900	0035068	micro-ribonucleoprotein complex
RF01900	0035195	gene silencing by miRNA
RF01901	0035068	micro-ribonucleoprotein complex
RF01901	0035195	gene silencing by miRNA
RF01902	0035068	micro-ribonucleoprotein complex
RF01902	0035195	gene silencing by miRNA
RF01904	0006342	chromatin silencing
RF01904	0005515	protein binding
RF01905	0006342	chromatin silencing
RF01905	0005515	protein binding
RF01906	0006342	chromatin silencing
RF01906	0005515	protein binding
RF01909	0006342	chromatin silencing
RF01909	0005515	protein binding
RF01910	0035068	micro-ribonucleoprotein complex
RF01910	0035195	gene silencing by miRNA
RF01911	0035068	micro-ribonucleoprotein complex
RF01911	0035195	gene silencing by miRNA
RF01912	0035068	micro-ribonucleoprotein complex
RF01912	0035195	gene silencing by miRNA
RF01913	0035068	micro-ribonucleoprotein complex
RF01913	0035195	gene silencing by miRNA
RF01914	0035068	micro-ribonucleoprotein complex
RF01914	0035195	gene silencing by miRNA
RF01915	0035068	micro-ribonucleoprotein complex
RF01915	0035195	gene silencing by miRNA
RF01916	0035068	micro-ribonucleoprotein complex
RF01916	0035195	gene silencing by miRNA
RF01917	0035068	micro-ribonucleoprotein complex
RF01917	0035195	gene silencing by miRNA
RF01918	0035068	micro-ribonucleoprotein complex
RF01918	0035195	gene silencing by miRNA
RF01919	0035068	micro-ribonucleoprotein complex
RF01919	0035195	gene silencing by miRNA
RF01920	0035068	micro-ribonucleoprotein complex
RF01920	0035195	gene silencing by miRNA
RF01921	0035068	micro-ribonucleoprotein complex
RF01921	0035195	gene silencing by miRNA
RF01922	0035068	micro-ribonucleoprotein complex
RF01922	0035195	gene silencing by miRNA
RF01923	0035068	micro-ribonucleoprotein complex
RF01923	0035195	gene silencing by miRNA
RF01924	0035068	micro-ribonucleoprotein complex
RF01924	0035195	gene silencing by miRNA
RF01925	0035068	micro-ribonucleoprotein complex
RF01925	0035195	gene silencing by miRNA
RF01926	0035068	micro-ribonucleoprotein complex
RF01926	0035195	gene silencing by miRNA
RF01927	0035068	micro-ribonucleoprotein complex
RF01927	0035195	gene silencing by miRNA
RF01929	0006342	chromatin silencing
RF01930	0006342	chromatin silencing
RF01931	0006342	chromatin silencing
RF01932	0006342	chromatin silencing
RF01933	0006342	chromatin silencing
RF01934	0006342	chromatin silencing
RF01935	0006342	chromatin silencing
RF01936	0035068	micro-ribonucleoprotein complex
RF01936	0035195	gene silencing by miRNA
RF01937	0035068	micro-ribonucleoprotein complex
RF01937	0035195	gene silencing by miRNA
RF01938	0035068	micro-ribonucleoprotein complex
RF01938	0035195	gene silencing by miRNA
RF01939	0035068	micro-ribonucleoprotein complex
RF01939	0035195	gene silencing by miRNA
RF01940	0035068	micro-ribonucleoprotein complex
RF01940	0035195	gene silencing by miRNA
RF01941	0035068	micro-ribonucleoprotein complex
RF01941	0035195	gene silencing by miRNA
RF01942	0035068	micro-ribonucleoprotein complex
RF01942	0035195	gene silencing by miRNA
RF01943	0035068	micro-ribonucleoprotein complex
RF01943	0035195	gene silencing by miRNA
RF01944	0035068	micro-ribonucleoprotein complex
RF01944	0035195	gene silencing by miRNA
RF01945	0035068	micro-ribonucleoprotein complex
RF01945	0035195	gene silencing by miRNA
RF01946	0006342	chromatin silencing
RF01946	0005730	nucleolus
RF01948	0006342	chromatin silencing
RF01948	0005730	nucleolus
RF01950	0006342	chromatin silencing
RF01950	0005730	nucleolus
RF01951	0007275	multicellular organismal development
RF01952	0007275	multicellular organismal development
RF01953	0007275	multicellular organismal development
RF01955	0042382	paraspeckles
RF01955	0005515	protein binding
RF01956	0042382	paraspeckles
RF01956	0005515	protein binding
RF01959	0003735	structural constituent of ribosome
RF01959	0005840	ribosome
RF01960	0003735	structural constituent of ribosome
RF01960	0005840	ribosome
RF01981	0042981	regulation of apoptotic process
RF01982	0030631	pyrrolysine incorporation
RF01984	0010628	positive regulation of gene expression
RF01985	0010628	positive regulation of gene expression
RF01986	0010628	positive regulation of gene expression
RF01987	0010628	positive regulation of gene expression
RF01988	0001514	selenocysteine incorporation
RF01989	0001514	selenocysteine incorporation
RF01990	0001514	selenocysteine incorporation
RF01991	0001514	selenocysteine incorporation
RF01996	0035068	micro-ribonucleoprotein complex
RF01996	0035195	gene silencing by miRNA
RF01998	0000373	Group II intron splicing
RF01999	0000373	Group II intron splicing
RF02000	0035068	micro-ribonucleoprotein complex
RF02000	0035195	gene silencing by miRNA
RF02001	0000373	Group II intron splicing
RF02002	0035068	micro-ribonucleoprotein complex
RF02002	0035195	gene silencing by miRNA
RF02003	0000373	Group II intron splicing
RF02004	0000373	Group II intron splicing
RF02005	0000373	Group II intron splicing
RF02006	0035068	micro-ribonucleoprotein complex
RF02006	0035195	gene silencing by miRNA
RF02007	0035068	micro-ribonucleoprotein complex
RF02007	0035195	gene silencing by miRNA
RF02008	0035068	micro-ribonucleoprotein complex
RF02008	0035195	gene silencing by miRNA
RF02009	0035068	micro-ribonucleoprotein complex
RF02009	0035195	gene silencing by miRNA
RF02010	0035068	micro-ribonucleoprotein complex
RF02010	0035195	gene silencing by miRNA
RF02011	0035068	micro-ribonucleoprotein complex
RF02011	0035195	gene silencing by miRNA
RF02012	0000373	Group II intron splicing
RF02013	0035068	micro-ribonucleoprotein complex
RF02013	0035195	gene silencing by miRNA
RF02014	0035068	micro-ribonucleoprotein complex
RF02014	0035195	gene silencing by miRNA
RF02015	0035068	micro-ribonucleoprotein complex
RF02015	0035195	gene silencing by miRNA
RF02016	0035068	micro-ribonucleoprotein complex
RF02016	0035195	gene silencing by miRNA
RF02017	0035068	micro-ribonucleoprotein complex
RF02017	0035195	gene silencing by miRNA
RF02018	0035068	micro-ribonucleoprotein complex
RF02018	0035195	gene silencing by miRNA
RF02019	0035068	micro-ribonucleoprotein complex
RF02019	0035195	gene silencing by miRNA
RF02020	0035068	micro-ribonucleoprotein complex
RF02020	0035195	gene silencing by miRNA
RF02021	0035068	micro-ribonucleoprotein complex
RF02021	0035195	gene silencing by miRNA
RF02022	0035068	micro-ribonucleoprotein complex
RF02022	0035195	gene silencing by miRNA
RF02024	0035068	micro-ribonucleoprotein complex
RF02024	0035195	gene silencing by miRNA
RF02025	0035068	micro-ribonucleoprotein complex
RF02025	0035195	gene silencing by miRNA
RF02026	0035068	micro-ribonucleoprotein complex
RF02026	0035195	gene silencing by miRNA
RF02027	0035068	micro-ribonucleoprotein complex
RF02027	0035195	gene silencing by miRNA
RF02028	0035068	micro-ribonucleoprotein complex
RF02028	0035195	gene silencing by miRNA
RF02038	0005737	cytoplasm
RF02039	0005737	cytoplasm
RF02044	0006342	chromatin silencing
RF02044	0005515	protein binding
RF02045	0006342	chromatin silencing
RF02045	0005515	protein binding
RF02046	0008049	male courtship behavior
RF02046	0010629	negative regulation of gene expression
RF02047	0008049	male courtship behavior
RF02047	0010629	negative regulation of gene expression
RF02085	0005737	cytoplasm
RF02085	0042749	regulation of circadian sleep/wake cycle
RF02086	0005737	cytoplasm
RF02086	0042749	regulation of circadian sleep/wake cycle
RF02087	0005737	cytoplasm
RF02087	0042749	regulation of circadian sleep/wake cycle
RF02092	0035195	gene silencing by miRNA
RF02093	0035195	gene silencing by miRNA
RF02094	0035195	gene silencing by miRNA
RF02095	0035195	gene silencing by miRNA
RF02096	0035195	gene silencing by miRNA
RF02097	0035195	gene silencing by miRNA
RF02101	0005840	ribosome
RF02101	0010468	regulation of gene expression
RF02102	0010468	regulation of gene expression
RF02112	0010468	regulation of gene expression
RF02113	0010468	regulation of gene expression
RF02116	0010468	regulation of gene expression
RF02117	0043066	negative regulation of apoptotic process
RF02118	0043066	negative regulation of apoptotic process
RF02119	0010628	positive regulation of gene expression
RF02120	0010628	positive regulation of gene expression
RF02121	0010628	positive regulation of gene expression
RF02122	0010628	positive regulation of gene expression
RF02123	0010628	positive regulation of gene expression
RF02124	0010628	positive regulation of gene expression
RF02134	0010468	regulation of gene expression
RF02135	0010468	regulation of gene expression
RF02136	0010468	regulation of gene expression
RF02137	0010629	negative regulation of gene expression
RF02138	0010629	negative regulation of gene expression
RF02139	0010629	negative regulation of gene expression
RF02140	0010629	negative regulation of gene expression
RF02141	0010629	negative regulation of gene expression
RF02142	0010629	negative regulation of gene expression
RF02145	0005634	nucleus
RF02146	0005634	nucleus
RF02147	0005634	nucleus
RF02154	0010628	positive regulation of gene expression
RF02155	0010628	positive regulation of gene expression
RF02156	0010468	regulation of gene expression
RF02156	0003729	mRNA binding
RF02157	0010468	regulation of gene expression
RF02157	0003729	mRNA binding
RF02158	0010468	regulation of gene expression
RF02158	0003729	mRNA binding
RF02162	0016458	gene silencing
RF02163	0030488	tRNA methylation
RF02202	0010468	regulation of gene expression
RF02211	0010629	negative regulation of gene expression
RF02212	0010629	negative regulation of gene expression
RF02213	0010629	negative regulation of gene expression
RF02214	0035068	micro-ribonucleoprotein complex
RF02214	0035195	gene silencing by miRNA
RF02214	0050779	RNA destabilization
RF02215	0005634	nucleus
RF02215	0005737	cytoplasm
RF02216	0005634	nucleus
RF02216	0005737	cytoplasm
RF02217	0005634	nucleus
RF02217	0005737	cytoplasm
RF02231	0009405	pathogenesis
RF02244	0035068	micro-ribonucleoprotein complex
RF02244	0035195	gene silencing by miRNA
RF02245	0035068	micro-ribonucleoprotein complex
RF02245	0035195	gene silencing by miRNA
RF02246	0010468	regulation of gene expression
RF02247	0010468	regulation of gene expression
RF02248	0010468	regulation of gene expression
RF02249	0010468	regulation of gene expression
RF02250	0010468	regulation of gene expression
RF02251	0010468	regulation of gene expression
RF02252	0010468	regulation of gene expression
RF02253	0010039	response to iron ion
RF02254	0035068	micro-ribonucleoprotein complex
RF02254	0035195	gene silencing by miRNA
RF02259	0051726	regulation of cell cycle
RF02267	0051726	regulation of cell cycle
RF02268	0015797	mannitol transport
RF02272	0051726	regulation of cell cycle
RF02273	0006417	regulation of translation
RF02275	0003824	catalytic activity
RF02276	0003824	catalytic activity
RF02277	0003824	catalytic activity
RF02279	0006396	RNA processing
RF02279	0005730	nucleolus
RF02280	0006396	RNA processing
RF02280	0005730	nucleolus
RF02281	0006396	RNA processing
RF02281	0005730	nucleolus
RF02282	0006396	RNA processing
RF02282	0005730	nucleolus
RF02283	0006396	RNA processing
RF02283	0005730	nucleolus
RF02284	0006396	RNA processing
RF02284	0005730	nucleolus
RF02285	0006396	RNA processing
RF02285	0005730	nucleolus
RF02286	0006396	RNA processing
RF02286	0005730	nucleolus
RF02287	0006396	RNA processing
RF02287	0005730	nucleolus
RF02288	0006396	RNA processing
RF02288	0005730	nucleolus
RF02289	0006396	RNA processing
RF02289	0005730	nucleolus
RF02290	0006396	RNA processing
RF02290	0005730	nucleolus
RF02291	0006396	RNA processing
RF02291	0005730	nucleolus
RF02292	0006396	RNA processing
RF02292	0005730	nucleolus
RF02293	0006396	RNA processing
RF02293	0005730	nucleolus
RF02294	0006396	RNA processing
RF02294	0005730	nucleolus
RF02295	0006396	RNA processing
RF02295	0005730	nucleolus
RF02296	0006396	RNA processing
RF02296	0005730	nucleolus
RF02297	0006396	RNA processing
RF02297	0005730	nucleolus
RF02298	0006396	RNA processing
RF02298	0005730	nucleolus
RF02299	0006396	RNA processing
RF02299	0005730	nucleolus
RF02300	0006396	RNA processing
RF02300	0005730	nucleolus
RF02301	0006396	RNA processing
RF02301	0005730	nucleolus
RF02302	0006396	RNA processing
RF02302	0005730	nucleolus
RF02303	0006396	RNA processing
RF02303	0005730	nucleolus
RF02304	0006396	RNA processing
RF02304	0005730	nucleolus
RF02305	0006396	RNA processing
RF02305	0005730	nucleolus
RF02306	0006396	RNA processing
RF02306	0005730	nucleolus
RF02307	0006396	RNA processing
RF02307	0005730	nucleolus
RF02308	0006396	RNA processing
RF02308	0005730	nucleolus
RF02309	0006396	RNA processing
RF02309	0005730	nucleolus
RF02310	0006396	RNA processing
RF02310	0005730	nucleolus
RF02311	0006396	RNA processing
RF02311	0005730	nucleolus
RF02312	0006396	RNA processing
RF02312	0005730	nucleolus
RF02313	0006396	RNA processing
RF02313	0005730	nucleolus
RF02314	0006396	RNA processing
RF02314	0005730	nucleolus
RF02315	0006396	RNA processing
RF02315	0005730	nucleolus
RF02316	0006396	RNA processing
RF02316	0005730	nucleolus
RF02317	0006396	RNA processing
RF02317	0005730	nucleolus
RF02318	0006396	RNA processing
RF02318	0005730	nucleolus
RF02319	0006396	RNA processing
RF02319	0005730	nucleolus
RF02320	0006396	RNA processing
RF02320	0005730	nucleolus
RF02321	0006396	RNA processing
RF02321	0005730	nucleolus
RF02322	0006396	RNA processing
RF02322	0005730	nucleolus
RF02323	0006396	RNA processing
RF02323	0005730	nucleolus
RF02324	0006396	RNA processing
RF02324	0005730	nucleolus
RF02325	0006396	RNA processing
RF02325	0005730	nucleolus
RF02326	0006396	RNA processing
RF02326	0005730	nucleolus
RF02327	0006396	RNA processing
RF02327	0005730	nucleolus
RF02328	0006396	RNA processing
RF02328	0005730	nucleolus
RF02329	0006396	RNA processing
RF02329	0005730	nucleolus
RF02330	0006396	RNA processing
RF02330	0005730	nucleolus
RF02331	0006396	RNA processing
RF02331	0005730	nucleolus
RF02332	0006396	RNA processing
RF02332	0005730	nucleolus
RF02333	0006396	RNA processing
RF02333	0005730	nucleolus
RF02334	0006396	RNA processing
RF02334	0005730	nucleolus
RF02335	0006396	RNA processing
RF02335	0005730	nucleolus
RF02335	0035068	micro-ribonucleoprotein complex
RF02335	0035195	miRNA-mediated gene silencing
RF02336	0006396	RNA processing
RF02336	0005730	nucleolus
RF02336	0035068	micro-ribonucleoprotein complex
RF02336	0035195	miRNA-mediated gene silencing
RF02338	0006396	RNA processing
RF02338	0005730	nucleolus
RF02338	0035068	micro-ribonucleoprotein complex
RF02338	0035195	miRNA-mediated gene silencing
RF02339	0006396	RNA processing
RF02339	0005730	nucleolus
RF02339	0035068	micro-ribonucleoprotein complex
RF02339	0035195	miRNA-mediated gene silencing
RF02370	0010468	regulation of gene expression
RF02371	0010468	regulation of gene expression
RF02372	0010468	regulation of gene expression
RF02373	0010468	regulation of gene expression
RF02374	0009372	quorum sensing
RF02375	0006521	regulation of cellular amino acid metabolic process
RF02376	0045947	negative regulation of translational initiation
RF02376	0000900	translation repressor activity, nucleic acid binding
RF02400	0006417	regulation of translation
RF02401	0048255	mRNA stabilization
RF02406	0006396	RNA processing
RF02406	0005730	nucleolus
RF02407	0006396	RNA processing
RF02407	0005730	nucleolus
RF02408	0006396	RNA processing
RF02408	0005730	nucleolus
RF02409	0006396	RNA processing
RF02409	0005730	nucleolus
RF02410	0006396	RNA processing
RF02410	0005730	nucleolus
RF02411	0006396	RNA processing
RF02411	0005730	nucleolus
RF02412	0006396	RNA processing
RF02412	0005730	nucleolus
RF02413	0006396	RNA processing
RF02413	0005730	nucleolus
RF02462	0007004	telomere maintenance via telomerase
RF02462	0003720	telomerase activity
RF02462	0000333	telomerase catalytic core complex
RF02472	0006364	rRNA processing
RF02472	0000171	ribonuclease MRP activity
RF02472	0000172	ribonuclease MRP complex
RF02473	0006396	RNA processing
RF02473	0005730	nucleolus
RF02474	0006396	RNA processing
RF02474	0005730	nucleolus
RF02475	0006396	RNA processing
RF02475	0005730	nucleolus
RF02476	0006396	RNA processing
RF02476	0005730	nucleolus
RF02477	0006396	RNA processing
RF02477	0005730	nucleolus
RF02478	0006396	RNA processing
RF02478	0005730	nucleolus
RF02479	0006396	RNA processing
RF02479	0005730	nucleolus
RF02480	0006396	RNA processing
RF02480	0005730	nucleolus
RF02481	0006396	RNA processing
RF02481	0005730	nucleolus
RF02482	0006396	RNA processing
RF02482	0005730	nucleolus
RF02483	0006396	RNA processing
RF02483	0005730	nucleolus
RF02484	0006396	RNA processing
RF02484	0005730	nucleolus
RF02485	0006396	RNA processing
RF02485	0005730	nucleolus
RF02486	0006396	RNA processing
RF02486	0005730	nucleolus
RF02487	0006396	RNA processing
RF02487	0005730	nucleolus
RF02488	0006396	RNA processing
RF02488	0005730	nucleolus
RF02489	0006396	RNA processing
RF02489	0005730	nucleolus
RF02490	0006396	RNA processing
RF02490	0005730	nucleolus
RF02491	0030627	pre-mRNA 5'-splice site binding
RF02491	0005685	U1 snRNP
RF02492	0030627	pre-mRNA 5'-splice site binding
RF02492	0005685	U1 snRNP
RF02493	0030627	pre-mRNA 5'-splice site binding
RF02493	0005685	U1 snRNP
RF02494	0030627	pre-mRNA 5'-splice site binding
RF02494	0005685	U1 snRNP
RF02495	0003729	mRNA binding
RF02509	0030631	pyrrolysine incorporation
RF02510	0030631	pyrrolysine incorporation
RF02511	0030631	pyrrolysine incorporation
RF02512	0030631	pyrrolysine incorporation
RF02513	0030631	pyrrolysine incorporation
RF02514	0010629	negative regulation of gene expression
RF02515	0010629	negative regulation of gene expression
RF02516	0035068	micro-ribonucleoprotein complex
RF02516	0035195	miRNA-mediated gene silencing
RF02517	0035068	micro-ribonucleoprotein complex
RF02517	0035195	miRNA-mediated gene silencing
RF02518	0035068	micro-ribonucleoprotein complex
RF02518	0035195	miRNA-mediated gene silencing
RF02520	0035068	micro-ribonucleoprotein complex
RF02520	0035195	miRNA-mediated gene silencing
RF02523	0040040	thermosensory behavior
RF02530	0043022	ribosome binding
RF02531	0043022	ribosome binding
RF02535	0043022	ribosome binding
RF02537	0010468	regulation of gene expression
RF02538	0010468	regulation of gene expression
RF02337	0006396	RNA processing
RF02337	0005730	nucleolus
RF02337	0035068	micro-ribonucleoprotein complex
RF02337	0035195	miRNA-mediated gene silencing
RF02402	0006396	RNA processing
RF02402	0005730	nucleolus
RF02403	0006396	RNA processing
RF02403	0005730	nucleolus
RF02539	0006396	RNA processing
RF02539	0005730	nucleolus
RF02540	0003735	structural constituent of ribosome
RF02540	0005840	ribosome
RF02541	0003735	structural constituent of ribosome
RF02541	0005840	ribosome
RF00003	0000395	mRNA 5'-splice site recognition
RF00004	0000348	mRNA branch site recognition
RF00007	0000348	mRNA branch site recognition
RF00015	0000244	spliceosomal tri-snRNP complex assembly
RF00020	0000244	spliceosomal tri-snRNP complex assembly
RF00026	0000244	spliceosomal tri-snRNP complex assembly
RF00167	0009113	purine nucleobase biosynthetic process
RF00198	0000365	mRNA trans splicing, via spliceosome
RF00199	0000365	mRNA trans splicing, via spliceosome
RF00488	0000395	mRNA 5'-splice site recognition
RF00548	0000395	mRNA 5'-splice site recognition
RF00519	0006353	DNA-templated transcription, termination
RF00618	0000244	spliceosomal tri-snRNP complex assembly
RF00618	0000395	mRNA 5'-splice site recognition
RF00619	0000244	spliceosomal tri-snRNP complex assembly
RF00619	0000395	mRNA 5'-splice site recognition
RF01510	0031554	regulation of DNA-templated transcription, termination
RF01765	0045892	negative regulation of transcription, DNA-templated
RF02542	0003735	structural constituent of ribosome
RF02542	0005840	ribosome
RF02543	0003735	structural constituent of ribosome
RF02543	0005840	ribosome
RF02544	0006401	RNA catabolic process
